LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,GENDER,QUALIFICATION,MARRIED,defaulter,Id
110000.0,51,1.0,2.0,0.0,0.0,0.0,2.0,23969.0,11137.0,16401.0,18670,19670.0,1187,0.0,6000.0,7000.0,1200.0,0,3000.0,FEMALE,3,1.0,0,17325
60000.0,29,,0.0,0.0,0.0,0.0,0.0,40784.0,41723.0,42665.0,43254,43757.0,44378,2001.0,2001.0,1690.0,1501.0,1617,1502.0,MALE,1,2.0,0,17326
30000.0,43,0.0,0.0,0.0,0.0,0.0,0.0,26480.0,27529.0,28783.0,28312,28159.0,28870,1481.0,1735.0,994.0,2003.0,1180,1238.0,FEMALE,1,1.0,0,17327
70000.0,28,2.0,2.0,2.0,2.0,2.0,2.0,27241.0,30416.0,29628.0,32350,33218.0,32532,3628.0,0.0,3218.0,1532.0,0,2257.0,FEMALE,3,1.0,1,17328
,25,1.0,2.0,2.0,2.0,0.0,0.0,25554.0,28031.0,28345.0,27591,28218.0,29880,3204.0,1068.0,0.0,,2136,600.0,MALE,3,2.0,1,17329
30000.0,28,0.0,0.0,0.0,0.0,0.0,0.0,9388.0,10387.0,10624.0,11539,11771.0,9075,1162.0,1229.0,1144.0,376.0,329,345.0,FEMALE,3,1.0,0,17330
160000.0,35,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,,FEMALE,1,1.0,0,17331
60000.0,22,0.0,0.0,0.0,0.0,0.0,0.0,,51991.0,35435.0,19262,19285.0,19565,2051.0,1653.0,680.0,700.0,700,693.0,MALE,2,2.0,0,17332
410000.0,41,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,12327.0,2306.0,4054.0,3830,3160.0,49828,2324.0,4204.0,0.0,3160.0,49828,1647.0,FEMALE,1,1.0,0,17333
80000.0,28,,0.0,0.0,0.0,0.0,0.0,8574.0,9434.0,10038.0,10040,10400.0,10490,1203.0,1047.0,248.0,408.0,294,276.0,FEMALE,1,1.0,1,17334
80000.0,26,-1.0,,-1.0,-2.0,-1.0,2.0,1152.0,7900.0,0.0,0,333.0,183,7900.0,0.0,0.0,333.0,0,1500.0,FEMALE,1,2.0,0,17335
120000.0,40,0.0,0.0,0.0,0.0,0.0,0.0,35671.0,37073.0,38472.0,39510,40873.0,42082,2000.0,,2000.0,2000.0,2000,3000.0,MALE,2,1.0,0,17336
240000.0,29,0.0,0.0,-2.0,-2.0,-2.0,-1.0,43601.0,-15.0,-15.0,-15,-15.0,1185,0.0,0.0,0.0,0.0,1200,0.0,FEMALE,1,2.0,0,17337
30000.0,37,3.0,3.0,3.0,2.0,0.0,0.0,27672.0,28911.0,29163.0,28380,28636.0,30290,2000.0,1000.0,0.0,1000.0,2100,1500.0,FEMALE,2,1.0,1,17338
50000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,50805.0,51088.0,50810.0,50814,50927.0,50438,2284.0,2006.0,2010.0,2123.0,2138,2442.0,MALE,2,1.0,1,17339
80000.0,36,-2.0,,,-2.0,-2.0,-2.0,600.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,FEMALE,3,0.0,0,17340
50000.0,48,0.0,0.0,0.0,0.0,0.0,0.0,62315.0,60180.0,58108.0,55774,53589.0,51345,2200.0,2200.0,2000.0,1967.0,2002,1727.0,MALE,3,1.0,0,17341
50000.0,40,-2.0,-2.0,-1.0,0.0,0.0,2.0,18750.0,0.0,31288.0,27335,30626.0,29921,0.0,95000.0,1000.0,3700.0,16,518.0,FEMALE,2,1.0,0,17342
280000.0,31,0.0,0.0,0.0,0.0,0.0,0.0,235937.0,178376.0,183488.0,188165,99133.0,101547,7000.0,8000.0,8000.0,5000.0,4003,5000.0,MALE,2,1.0,0,17343
80000.0,25,0.0,0.0,0.0,0.0,0.0,,78513.0,76475.0,80131.0,75920,75421.0,73991,3000.0,5000.0,3500.0,,3000,3200.0,FEMALE,3,2.0,0,17344
20000.0,47,4.0,3.0,2.0,3.0,2.0,,15833.0,15286.0,17021.0,16461,15901.0,16294,0.0,2277.0,0.0,,800,1400.0,FEMALE,2,1.0,1,17345
90000.0,25,0.0,0.0,,0.0,0.0,0.0,84137.0,85684.0,87396.0,67761,65602.0,65902,3210.0,3503.0,2420.0,2400.0,2400,2694.0,FEMALE,2,2.0,0,17346
110000.0,43,0.0,,2.0,2.0,0.0,0.0,53113.0,,57876.0,56309,58359.0,109312,5150.0,2000.0,0.0,2800.0,54000,0.0,MALE,2,,0,17347
50000.0,40,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4860.0,8389.0,22049.0,8110,3164.0,10148,8389.0,22049.0,8117.0,3164.0,10148,7949.0,FEMALE,2,,0,17348
50000.0,20,0.0,0.0,0.0,0.0,0.0,0.0,29772.0,17515.0,10483.0,4697,4793.0,4891,1229.0,1000.0,94.0,96.0,98,2330.0,MALE,1,2.0,0,17349
300000.0,44,1.0,-2.0,-2.0,-1.0,-1.0,-2.0,1352.0,2380.0,0.0,970,0.0,89,2380.0,0.0,970.0,0.0,89,,FEMALE,1,2.0,0,17350
60000.0,24,-1.0,-1.0,0.0,0.0,0.0,0.0,2165.0,18214.0,13172.0,8717,8552.0,9902,18214.0,13000.0,2000.0,3000.0,2000,0.0,MALE,1,2.0,0,17351
210000.0,34,0.0,0.0,0.0,0.0,0.0,0.0,199851.0,190551.0,192717.0,195700,150525.0,137565,7000.0,7791.0,7000.0,5254.0,5400,5380.0,FEMALE,1,1.0,1,17352
50000.0,34,0.0,0.0,0.0,0.0,0.0,0.0,50664.0,49163.0,49811.0,49978,20062.0,20259,3000.0,2500.0,2000.0,1102.0,2000,2900.0,FEMALE,2,1.0,0,17353
20000.0,43,2.0,2.0,2.0,-2.0,-2.0,-2.0,13053.0,4078.0,0.0,0,0.0,0,16.0,0.0,0.0,0.0,0,0.0,MALE,3,1.0,1,17354
430000.0,32,-2.0,,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0,,2178,0.0,0.0,0.0,0.0,2178,2125.0,MALE,1,1.0,0,17355
30000.0,54,0.0,0.0,0.0,0.0,0.0,-1.0,33494.0,32978.0,32415.0,30324,31124.0,25502,2506.0,2430.0,1300.0,,34436,950.0,FEMALE,2,1.0,1,17356
170000.0,35,1.0,2.0,0.0,0.0,0.0,0.0,158954.0,,139869.0,139956,141431.0,149946,7.0,6513.0,6548.0,5300.0,11001,0.0,MALE,2,1.0,0,17357
200000.0,32,2.0,2.0,2.0,,2.0,2.0,140327.0,143137.0,145374.0,147273,149244.0,151973,6600.0,6000.0,5860.0,6000.0,5000,0.0,FEMALE,3,1.0,0,17358
50000.0,34,0.0,0.0,0.0,0.0,0.0,0.0,81793.0,84360.0,89215.0,93908,14308.0,14808,2682.0,5000.0,5000.0,1000.0,500,302.0,FEMALE,2,2.0,0,17359
130000.0,29,1.0,2.0,0.0,0.0,0.0,,162757.0,,130477.0,99119,101535.0,89883,5.0,6000.0,5000.0,5000.0,100207,1622.0,MALE,1,1.0,1,17360
70000.0,33,0.0,0.0,0.0,0.0,0.0,0.0,101284.0,71451.0,66937.0,38521,34149.0,38819,2864.0,2501.0,1417.0,1500.0,5050,1279.0,MALE,2,2.0,0,17361
10000.0,35,2.0,0.0,0.0,0.0,0.0,0.0,9242.0,9159.0,10004.0,9722,10044.0,9856,1315.0,1160.0,1139.0,1241.0,345,580.0,MALE,2,1.0,0,17362
,27,-1.0,,,-2.0,-2.0,-1.0,500.0,500.0,0.0,0,0.0,2900,500.0,0.0,0.0,0.0,2900,0.0,FEMALE,3,2.0,0,17363
10000.0,21,0.0,0.0,,0.0,0.0,0.0,6927.0,5313.0,6264.0,5970,7175.0,6032,1500.0,3500.0,1000.0,2000.0,2500,1000.0,MALE,1,2.0,0,17364
80000.0,35,0.0,0.0,0.0,0.0,0.0,0.0,81218.0,74073.0,68763.0,69192,70574.0,70470,2527.0,3691.0,2337.0,2512.0,2743,2463.0,FEMALE,2,1.0,1,17365
40000.0,28,2.0,2.0,2.0,2.0,2.0,0.0,33811.0,34654.0,35597.0,36211,35334.0,36170,1700.0,1800.0,1500.0,0.0,1500,1500.0,FEMALE,3,1.0,1,17366
170000.0,43,1.0,-2.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0,0.0,2485,0.0,0.0,0.0,0.0,2485,7797.0,MALE,1,1.0,0,17367
240000.0,34,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2007.0,21790.0,17102.0,13367,22659.0,22707,21817.0,1120.0,13434.0,22772.0,22820,8050.0,MALE,1,1.0,0,17368
20000.0,32,0.0,0.0,2.0,0.0,0.0,0.0,16528.0,19347.0,18600.0,19000,19000.0,20000,3400.0,,1000.0,0.0,1000,,FEMALE,2,2.0,0,17369
150000.0,32,0.0,0.0,0.0,,0.0,0.0,125063.0,118843.0,,141330,146389.0,132617,10050.0,,5000.0,6088.0,5150,10000.0,MALE,2,1.0,0,17370
20000.0,40,,0.0,0.0,0.0,0.0,0.0,9632.0,10676.0,13702.0,14713,15068.0,15425,1208.0,3234.0,1245.0,,600,600.0,MALE,2,1.0,0,17371
150000.0,35,-2.0,-1.0,-1.0,-2.0,-2.0,-1.0,0.0,1771.0,0.0,730,626.0,2718,1771.0,0.0,730.0,626.0,2718,0.0,FEMALE,2,1.0,0,17372
50000.0,48,0.0,0.0,0.0,0.0,0.0,0.0,50448.0,34741.0,21312.0,17398,,17368,2017.0,2130.0,500.0,2000.0,2000,2000.0,FEMALE,3,1.0,1,17373
90000.0,23,2.0,2.0,2.0,0.0,0.0,0.0,124457.0,118666.0,105806.0,98257,91442.0,66762,6600.0,0.0,2915.0,3154.0,2977,90000.0,FEMALE,2,2.0,1,17374
280000.0,24,-1.0,-1.0,0.0,0.0,-1.0,-1.0,1006.0,1853.0,2657.0,1416,2706.0,1229,1855.0,1422.0,7.0,2719.0,1235,3831.0,FEMALE,2,2.0,0,17375
580000.0,56,-1.0,-1.0,,-1.0,-1.0,,20498.0,2290.0,4968.0,4481,5574.0,14240,2290.0,4968.0,4485.0,5583.0,14242,9986.0,FEMALE,2,1.0,0,17376
,59,0.0,0.0,0.0,0.0,0.0,0.0,269781.0,275773.0,282818.0,289012,123239.0,123812,10001.0,11001.0,12001.0,10001.0,5001,5001.0,MALE,3,,0,17377
360000.0,37,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,222.0,1256.0,-9.0,1840,0.0,0,1256.0,0.0,1849.0,0.0,0,0.0,MALE,3,1.0,1,17378
100000.0,26,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,FEMALE,2,1.0,0,17379
160000.0,30,-1.0,-1.0,-1.0,0.0,0.0,0.0,1049.0,2058.0,2164.0,3975,,5668,2060.0,2164.0,2000.0,1500.0,2000,1737.0,FEMALE,2,2.0,0,17380
20000.0,42,1.0,-1.0,2.0,0.0,0.0,0.0,-20.0,780.0,780.0,1560,780.0,0,800.0,0.0,0.0,0.0,0,0.0,MALE,3,2.0,0,17381
20000.0,28,1.0,,2.0,2.0,2.0,,6885.0,8627.0,8340.0,10044,9739.0,10571,2000.0,0.0,1855.0,0.0,1000,397.0,MALE,1,1.0,1,17382
500000.0,49,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-5.0,43528.0,104315.0,71776,60753.0,0,43533.0,104406.0,71776.0,60753.0,0,8200.0,MALE,1,1.0,0,17383
50000.0,41,0.0,0.0,2.0,0.0,0.0,0.0,5789.0,,43134.0,12909,8797.0,9934,43134.0,0.0,1219.0,257.0,2000,,MALE,3,1.0,0,17384
50000.0,27,1.0,,2.0,0.0,0.0,2.0,12884.0,14382.0,13859.0,14032,14852.0,14464,2000.0,0.0,700.0,1200.0,0,1365.0,FEMALE,1,2.0,1,17385
80000.0,53,-1.0,0.0,0.0,0.0,-2.0,-2.0,1407.0,2445.0,3377.0,-6,2188.0,5808,1068.0,1000.0,6.0,2194.0,5825,,FEMALE,3,1.0,0,17386
130000.0,31,0.0,0.0,0.0,0.0,0.0,0.0,97544.0,,102946.0,103750,105818.0,98401,4000.0,5300.0,3700.0,3600.0,3700,3500.0,FEMALE,2,2.0,0,17387
30000.0,31,0.0,,2.0,0.0,0.0,0.0,13216.0,15003.0,15461.0,16204,16642.0,17067,2000.0,1000.0,1000.0,700.0,700,700.0,MALE,1,2.0,0,17388
200000.0,29,1.0,2.0,0.0,0.0,2.0,,61844.0,60294.0,63663.0,67596,66388.0,71272,0.0,5000.0,5000.0,0.0,6000,0.0,FEMALE,2,2.0,1,17389
220000.0,42,0.0,0.0,0.0,0.0,0.0,0.0,32016.0,29052.0,23115.0,20354,7438.0,4887,2004.0,2009.0,5004.0,1000.0,1000,3000.0,FEMALE,2,2.0,1,17390
50000.0,35,2.0,2.0,2.0,2.0,0.0,0.0,49873.0,50796.0,49727.0,21826,10208.0,10100,2200.0,568.0,0.0,516.0,400,300.0,FEMALE,3,1.0,1,17391
640000.0,40,0.0,0.0,0.0,0.0,0.0,0.0,119887.0,123223.0,119211.0,118722,105197.0,93921,10000.0,10000.0,10535.0,15000.0,5000,13627.0,FEMALE,2,2.0,0,17392
30000.0,23,3.0,2.0,2.0,2.0,2.0,2.0,9095.0,10297.0,9988.0,11708,11223.0,12079,1500.0,0.0,1892.0,0.0,1042,700.0,FEMALE,2,2.0,1,17393
670000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,88612.0,91137.0,99314.0,95292,63782.0,41114,5000.0,10000.0,4500.0,6000.0,1300,3000.0,MALE,1,2.0,0,17394
70000.0,33,2.0,0.0,0.0,0.0,0.0,,49307.0,48214.0,27572.0,26810,20541.0,19234,1500.0,1300.0,1505.0,1000.0,1000,2000.0,FEMALE,2,1.0,1,17395
50000.0,38,0.0,-1.0,-1.0,2.0,0.0,0.0,34390.0,810.0,19009.0,18035,18364.0,18670,810.0,51000.0,0.0,1000.0,1000,1000.0,MALE,3,2.0,0,17396
200000.0,31,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,7184.0,14845.0,1097.0,0,0.0,160,17507.0,1102.0,0.0,0.0,160,1103.0,FEMALE,1,2.0,0,17397
50000.0,36,0.0,0.0,0.0,0.0,0.0,0.0,47816.0,49694.0,48543.0,46366,9076.0,9812,3000.0,3000.0,3019.0,3000.0,1000,2000.0,MALE,2,2.0,0,17398
60000.0,37,0.0,0.0,0.0,0.0,0.0,0.0,54770.0,58257.0,59675.0,60646,60071.0,60066,5000.0,3000.0,2500.0,2500.0,3000,2500.0,MALE,2,1.0,1,17399
70000.0,35,-1.0,2.0,2.0,2.0,2.0,2.0,1156.0,2254.0,2044.0,4152,3023.0,4014,2044.0,0.0,4000.0,0.0,2000,0.0,FEMALE,2,2.0,1,17400
70000.0,31,2.0,,,2.0,3.0,2.0,63963.0,65350.0,66279.0,70580,69180.0,70392,3000.0,2600.0,6000.0,0.0,2500,1165.0,FEMALE,2,1.0,1,17401
180000.0,48,-2.0,-1.0,-1.0,-2.0,-2.0,-1.0,106.0,3166.0,,59,-47.0,347,3166.0,106.0,59.0,47.0,570,106.0,FEMALE,2,1.0,0,17402
170000.0,30,-1.0,,-1.0,-1.0,0.0,0.0,1554.0,360.0,1562.0,844,484.0,0,360.0,1562.0,844.0,0.0,0,720.0,FEMALE,1,1.0,0,17403
80000.0,23,0.0,0.0,0.0,0.0,0.0,0.0,48305.0,48823.0,41495.0,36733,27692.0,27872,1739.0,1701.0,1439.0,980.0,1005,1216.0,FEMALE,1,2.0,0,17404
300000.0,37,0.0,0.0,0.0,0.0,0.0,0.0,11704.0,10196.0,8900.0,7099,5437.0,3958,1139.0,1322.0,1000.0,2000.0,1000,1000.0,FEMALE,2,1.0,0,17405
250000.0,32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2198.0,7404.0,,5161,0.0,13714,7404.0,3186.0,5161.0,0.0,13714,3224.0,FEMALE,1,1.0,0,17406
50000.0,29,-1.0,,0.0,0.0,,-1.0,17626.0,16789.0,12946.0,20650,20650.0,2529,1547.0,8000.0,8000.0,20650.0,2529,0.0,FEMALE,1,2.0,0,17407
140000.0,38,0.0,0.0,0.0,0.0,0.0,0.0,130138.0,132726.0,135494.0,136679,130812.0,67349,4756.0,4912.0,3781.0,2500.0,3000,2700.0,MALE,1,3.0,1,17408
260000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,193000.0,149410.0,138021.0,98578,84967.0,83224,5072.0,4439.0,3079.0,3020.0,3036,4554.0,FEMALE,2,2.0,0,17409
120000.0,20,3.0,2.0,,5.0,5.0,4.0,1250.0,1250.0,1250.0,1250,1250.0,650,0.0,0.0,0.0,0.0,0,0.0,FEMALE,2,2.0,0,17410
180000.0,28,-1.0,-1.0,-1.0,-2.0,-1.0,0.0,11386.0,199.0,0.0,0,17227.0,17042,,0.0,0.0,17227.0,341,5114.0,FEMALE,1,,0,17411
50000.0,33,0.0,0.0,0.0,0.0,0.0,0.0,46610.0,45005.0,43448.0,15075,16534.0,16809,2021.0,1500.0,700.0,1700.0,700,623.0,FEMALE,2,1.0,0,17412
360000.0,48,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,MALE,2,1.0,1,17413
260000.0,35,1.0,-2.0,-2.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,8500,2890.0,210,0.0,0.0,8500.0,2890.0,210,48000.0,FEMALE,2,2.0,0,17414
,28,1.0,2.0,0.0,0.0,2.0,2.0,21824.0,21187.0,23815.0,26418,25859.0,29745,0.0,3000.0,3000.0,0.0,4500,0.0,FEMALE,1,2.0,1,17415
140000.0,72,0.0,0.0,0.0,0.0,0.0,,135206.0,135316.0,134943.0,135772,,137197,5082.0,5008.0,5000.0,6016.0,5018,5264.0,MALE,2,1.0,0,17416
480000.0,57,0.0,0.0,0.0,0.0,0.0,0.0,,472072.0,475509.0,466730,469490.0,398335,16898.0,17546.0,15921.0,15981.0,14420,14230.0,MALE,2,1.0,0,17417
140000.0,41,,0.0,-1.0,0.0,0.0,-2.0,51270.0,54000.0,4117.0,6817,0.0,0,4500.0,4117.0,3000.0,0.0,0,0.0,FEMALE,1,2.0,0,17418
180000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,20098.0,22063.0,11705.0,14900,7180.0,-10,3000.0,4000.0,4000.0,3000.0,0,550.0,FEMALE,1,2.0,0,17419
230000.0,30,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1470.0,0.0,1470.0,735,419.0,316,0.0,1470.0,735.0,419.0,316,735.0,MALE,1,2.0,0,17420
280000.0,26,,2.0,0.0,0.0,0.0,2.0,285249.0,276229.0,277026.0,280771,270992.0,111885,5.0,10031.0,10021.0,7111.0,34,171574.0,MALE,1,1.0,0,17421
50000.0,35,0.0,0.0,0.0,0.0,0.0,0.0,37329.0,,26601.0,27358,28017.0,28593,,1500.0,,1100.0,1042,1009.0,FEMALE,2,,1,17422
220000.0,37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1849.0,326.0,12681.0,84674,35326.0,1026,326.0,12681.0,84674.0,35326.0,1026,3088.0,FEMALE,4,1.0,0,17423
330000.0,50,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,571.0,0.0,11942,300.0,-200,571.0,0.0,11942.0,300.0,0,0.0,MALE,3,2.0,0,17424
180000.0,45,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1242.0,0.0,0.0,0,0.0,0,0.0,,,0.0,0,0.0,FEMALE,3,1.0,0,17425
,37,-1.0,,-1.0,2.0,0.0,-1.0,808.0,808.0,1672.0,1672,836.0,836,836.0,1700.0,836.0,0.0,836,390.0,FEMALE,3,1.0,0,17426
390000.0,52,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,2820.0,513.0,55120.0,2011,380.0,380,513.0,55120.0,2011.0,380.0,0,0.0,FEMALE,3,1.0,0,17427
160000.0,46,-1.0,-1.0,-1.0,-1.0,-2.0,-2.0,,5495.0,13029.0,0,0.0,0,,13036.0,0.0,0.0,0,0.0,FEMALE,2,2.0,0,17428
150000.0,28,,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,FEMALE,3,2.0,0,17429
160000.0,26,2.0,2.0,2.0,2.0,0.0,0.0,132528.0,135846.0,136732.0,101473,100895.0,103107,7000.0,5000.0,0.0,3770.0,4000,4000.0,FEMALE,3,1.0,0,17430
290000.0,36,0.0,0.0,0.0,0.0,2.0,2.0,296002.0,284025.0,278422.0,283034,284430.0,294131,12000.0,11600.0,12628.0,8000.0,16600,4000.0,FEMALE,2,1.0,1,17431
80000.0,33,-2.0,-2.0,-2.0,-2.0,-2.0,,5012.0,1200.0,0.0,1159,0.0,0,1200.0,0.0,1159.0,0.0,0,6028.0,MALE,1,2.0,0,17432
120000.0,33,0.0,0.0,0.0,2.0,2.0,2.0,49206.0,50386.0,54656.0,54963,55865.0,54842,2000.0,5100.0,1800.0,2400.0,0,5500.0,MALE,2,2.0,0,17433
80000.0,34,0.0,0.0,0.0,0.0,0.0,0.0,,78262.0,76163.0,76813,77511.0,79069,3700.0,3400.0,2900.0,2900.0,2841,3100.0,FEMALE,2,1.0,0,17434
20000.0,58,0.0,0.0,2.0,2.0,2.0,0.0,15397.0,17819.0,18239.0,19094,12393.0,13037,3000.0,1000.0,,0.0,1000,1000.0,MALE,2,2.0,0,17435
100000.0,44,2.0,2.0,0.0,0.0,0.0,0.0,40199.0,39218.0,35464.0,30456,,27102,0.0,2005.0,1700.0,976.0,2000,3000.0,MALE,5,3.0,0,17436
,24,2.0,2.0,4.0,4.0,3.0,2.0,2902.0,6888.0,7638.0,7388,6991.0,33327,4200.0,1000.0,0.0,0.0,27150,900.0,MALE,1,2.0,1,17437
220000.0,34,0.0,0.0,0.0,0.0,0.0,0.0,,29145.0,27171.0,22067,17831.0,15671,2000.0,4000.0,1420.0,2000.0,3000,30789.0,FEMALE,2,1.0,0,17438
200000.0,26,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,FEMALE,1,2.0,1,17439
210000.0,39,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,,1772.0,3608.0,1918,1429.0,2381,1777.0,3613.0,5.0,1433.0,2387,2857.0,FEMALE,1,2.0,0,17440
150000.0,25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7310.0,4756.0,1919.0,8144,2969.0,8642,4756.0,1919.0,,2969.0,8642,0.0,FEMALE,1,2.0,0,17441
350000.0,36,0.0,0.0,0.0,0.0,0.0,-1.0,36098.0,21848.0,23309.0,13002,14473.0,11496,3604.0,2072.0,0.0,2071.0,11553,14328.0,MALE,1,2.0,0,17442
300000.0,30,0.0,0.0,0.0,,,-1.0,54053.0,65235.0,64747.0,65150,-450.0,700,15235.0,1491.0,1303.0,0.0,2000,1400.0,FEMALE,4,2.0,0,17443
30000.0,43,2.0,0.0,0.0,0.0,0.0,2.0,25039.0,25989.0,23078.0,23697,,25595,1700.0,1384.0,1003.0,2100.0,900,0.0,FEMALE,3,2.0,1,17444
160000.0,44,0.0,,,0.0,0.0,0.0,156400.0,157923.0,158746.0,153208,154163.0,155344,7200.0,8000.0,5510.0,5800.0,6000,5500.0,MALE,1,,0,17445
70000.0,35,1.0,2.0,0.0,0.0,0.0,0.0,51900.0,49307.0,48214.0,27572,26810.0,20541,0.0,1500.0,1300.0,1505.0,1000,1000.0,FEMALE,2,1.0,0,17446
100000.0,37,2.0,2.0,2.0,2.0,2.0,,67646.0,,70638.0,71680,72705.0,74195,3300.0,3100.0,2800.0,2800.0,2800,2800.0,MALE,3,2.0,1,17447
320000.0,35,0.0,0.0,0.0,0.0,0.0,0.0,94561.0,96683.0,78479.0,71121,44698.0,53230,6085.0,3632.0,5010.0,7059.0,30018,59518.0,FEMALE,2,2.0,0,17448
20000.0,22,1.0,2.0,4.0,3.0,2.0,2.0,11113.0,14110.0,13609.0,13102,12595.0,14287,3500.0,0.0,0.0,0.0,1900,0.0,MALE,2,2.0,1,17449
200000.0,41,0.0,0.0,0.0,0.0,0.0,0.0,200898.0,197438.0,200912.0,145658,146351.0,149667,10000.0,9000.0,6000.0,6000.0,6000,6000.0,FEMALE,1,1.0,0,17450
30000.0,28,3.0,3.0,2.0,2.0,2.0,2.0,25320.0,24620.0,25522.0,26008,25294.0,26928,0.0,1600.0,1200.0,0.0,2200,0.0,FEMALE,2,1.0,1,17451
100000.0,32,0.0,0.0,2.0,2.0,2.0,2.0,18185.0,24932.0,24246.0,26839,,27686,7100.0,0.0,3000.0,0.0,2000,0.0,MALE,1,2.0,1,17452
30000.0,36,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1535.0,835.0,8927.0,5371,0.0,1996,835.0,8939.0,5480.0,0.0,1996,,FEMALE,3,1.0,0,17453
,38,0.0,0.0,2.0,,,-2.0,18623.0,21501.0,20650.0,0,,0,3501.0,0.0,0.0,0.0,0,0.0,MALE,3,2.0,0,17454
250000.0,29,0.0,0.0,0.0,0.0,0.0,0.0,14451.0,15774.0,16780.0,16807,17158.0,17500,1504.0,1510.0,537.0,556.0,559,658.0,MALE,2,2.0,0,17455
130000.0,40,0.0,,0.0,0.0,0.0,0.0,93797.0,91523.0,88331.0,81192,78774.0,77117,3339.0,2892.0,2733.0,2752.0,3159,3000.0,FEMALE,2,1.0,0,17456
100000.0,29,-1.0,2.0,0.0,0.0,-1.0,-1.0,14729.0,5691.0,11440.0,7470,44097.0,56328,0.0,6000.0,0.0,44097.0,15000,0.0,FEMALE,1,2.0,0,17457
200000.0,35,2.0,2.0,2.0,0.0,0.0,0.0,104978.0,105924.0,102663.0,97090,98045.0,105253,4500.0,0.0,3500.0,3500.0,9000,0.0,MALE,2,1.0,1,17458
130000.0,25,0.0,0.0,0.0,-2.0,-2.0,-2.0,92043.0,61650.0,0.0,0,0.0,0,2850.0,0.0,0.0,0.0,0,0.0,MALE,2,2.0,0,17459
240000.0,32,,0.0,-1.0,2.0,2.0,-1.0,60511.0,41296.0,2181.0,1175,-13.0,2487,2300.0,,4.0,0.0,2500,0.0,MALE,2,1.0,1,17460
90000.0,27,0.0,0.0,0.0,0.0,0.0,0.0,,46323.0,43710.0,45474,46369.0,47623,2000.0,2100.0,,1650.0,2000,2000.0,FEMALE,2,2.0,0,17461
120000.0,46,0.0,0.0,0.0,0.0,0.0,,61673.0,60679.0,61943.0,58744,-36156.0,-36156,2345.0,3419.0,,15651.0,0,0.0,MALE,2,,0,17462
280000.0,43,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,5819.0,14656.0,8971.0,5747,11927.0,40170,3683.0,9059.0,5787.0,11985.0,40370,8314.0,MALE,1,,0,17463
,27,0.0,0.0,0.0,0.0,0.0,0.0,53685.0,15291.0,20694.0,25435,30510.0,36101,3291.0,5694.0,5435.0,5510.0,6101,6742.0,FEMALE,1,2.0,0,17464
170000.0,28,0.0,-1.0,0.0,0.0,0.0,0.0,30860.0,167941.0,171459.0,173310,240738.0,135722,304815.0,8000.0,8127.0,4810.0,5000,5400.0,FEMALE,2,2.0,0,17465
60000.0,23,2.0,,2.0,2.0,0.0,0.0,,61380.0,62158.0,120142,60428.0,58192,3000.0,2746.0,0.0,2297.0,1875,1158.0,MALE,2,2.0,1,17466
